"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Efficient Encoding Method for Spatially Coupled Low-Density Parity-Check Codes","Z. Wu; M. Zhao; S. Wang","Beijing University of Posts and Telecommunications BUPT, Beijing, China; Beijing University of Posts and Telecommunications BUPT, Beijing, China; Beijing University of Posts and Telecommunications BUPT, Beijing, China",2019 IEEE 5th International Conference on Computer and Communications (ICCC),"13 Apr 2020","2019","","","1505","1509","In this paper, an efficient encoding scheme for spatially coupled low-density parity-check (SC-LDPC) codes is proposed. In order to lower the error floor, we optimize the degree distribution of SC-LDPC codes and propose a split variable nodes algorithm constructing sub-matrices with large girth of SC-LDPC codes. The corresponding sliding window decoding is studied as well to fasten the decoding convergence. Simulation results show that on the AWGN channel, SC-LDPC codes can obtain better error performance, lower decoding complexity and faster decoding convergence as compared with the LDPC block codes (LDPC-BC).","","978-1-7281-4743-7","10.1109/ICCC47050.2019.9064256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9064256","spatially coupled low-density parity-check (SCLDPC);windowed decoding;degree distribution;split variable nodes algorithm","Decoding;Iterative decoding;Encoding;Registers;Windows;Convergence","","","","9","IEEE","13 Apr 2020","6-9 Dec. 2019","6-9 Dec. 2019","IEEE","IEEE Conferences"
"Guessing the Code: Learning Encoding Mappings Using the Back Propagation Algorithm","A. Machireddy; S. S. Garani","Department of Electronic Systems Engineering, Indian Institute of Science, Bengaluru, India; Department of Electronic Systems Engineering, Indian Institute of Science, Bengaluru, India",2019 International Joint Conference on Neural Networks (IJCNN),"30 Sep 2019","2019","","","1","8","Error correction codes such as low density parity check (LDPC) codes are popularly used to enhance the performance of digital communication systems. The current decoding framework relies on exchanging beliefs over a Tanner graph, which the encoder and decoder are aware of. However, this information may not be available readily, for example in covert communication. The main idea of this paper is to build a neural network to learn the encoder mappings in the absence of knowledge of the Tanner graph. We propose a scheme to learn the mappings using the back propagation algorithm. We investigate into the choice of different cost functions and the number of hidden neurons for learning the encoding function. The proposed scheme is capable of learning the parity check equations over a binary field towards identifying the validity of a codeword. Simulation results over synthetic data show that our algorithm is indeed capable of learning the encoder mappings and identifying the parity check equations.","2161-4407","978-1-7281-1985-4","10.1109/IJCNN.2019.8852203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8852203","Error correction codes;linear block codes;low density parity check codes;back propagation algorithm","Parity check codes;Neurons;Training;Biological neural networks;Backpropagation;Block codes","","","","10","IEEE","30 Sep 2019","14-19 July 2019","14-19 July 2019","IEEE","IEEE Conferences"
"A Transformation for Polar Code BP Decoding","Y. -R. Chen; H. -C. Lee; M. -C. Lin","Grad. Inst. of Communication Engineering, National Taiwan University, Taipei, Taiwan; Dept. of Electrical Engineering, Chang Gung University, Taoyuan City, Taiwan; Grad. Inst. of Communication Engineering, National Taiwan University, Taipei, Taiwan",2019 International Symposium on Intelligent Signal Processing and Communication Systems (ISPACS),"10 Feb 2020","2019","","","1","2","A transformation technique has been designed, where the encoding result of the polar code can be transfered to an low-density parity-check (LDPC) code. The belief-propagation decoding can be applied to the received sequence according to the parity-check matrix of the LDPC code. The transfered polar code can provide the same error-rate of the LDPC code, and its performance can be further improved if the success-cancellation decoding is avaliable.","2642-3529","978-1-7281-3038-5","10.1109/ISPACS48206.2019.8986396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8986396","Belief propagation;error-control codes;polar code;low-density parity-check (LDPC) codes","Communication systems;Simulation;Signal processing;Throughput;Parity check codes;Encoding;Decoding;Polar codes;Belief propagation","","","","6","IEEE","10 Feb 2020","3-6 Dec. 2019","3-6 Dec. 2019","IEEE","IEEE Conferences"
"Constructing QC-LDPC codes based on dimension reduction for physical layer security","M. Zhang; R. Wu","College of Computer Science and Engineering, Hunan University, Changsha, China; College of Computer Science and Engineering, Hunan University, Changsha, China",2019 IEEE Symposium on Computers and Communications (ISCC),"27 Jan 2020","2019","","","1","6","As a recently proposed physical layer security scheme, the two-dimensional transmission scheme prevents eavesdropping, but the bit error rate (BER) of the receiver becomes high. A new coding scheme for Quasi-Cyclic Low-Density Parity-Check (QC-LDPC) codes to improve the performance of the receiver is proposed and named as dimension reduction coding. This new scheme constructs the base matrix, which is necessary to obtain the parity check matrix of QC-LDPC codes, from the channel coefficient matrix of two-dimensional transmission scheme. Then, by analyzing the relationship between the base matrix and the parity check matrix of QC-LDPC codes, we find out the conditions that the base matrix must satisfy so that the corresponding parity check matrix has no shortest cycle in Tanner graph. Furthermore, a dimension reduction algorithm is presented to modify the base matrix and obtain parity check matrices with good performance. Finally, simulation results are given and validate the feasibility of this method.","2642-7389","978-1-7281-2999-0","10.1109/ISCC47284.2019.8969774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8969774","Base matrix;dimension reduction coding;quasi-cyclic (QC) low-density parity-check (LDPC);two-dimensional transmission","Parity check codes;Two dimensional displays;Dimensionality reduction;Encoding;Fading channels;Receiving antennas","","1","","15","IEEE","27 Jan 2020","29 June-3 July 2019","29 June-3 July 2019","IEEE","IEEE Conferences"
"Scheme for High-rate LDPC Codes Based on Dual–Diagonal Matrix with Girth-6","Y. Hu; L. Zhao; J. Li","College of Electronic and Information Engineering, Beihang University, Beijing, China; College of Electronic and Information Engineering, Beihang University, Beijing, China; College of Electronic and Information Engineering, Beihang University, Beijing, China",2019 15th International Wireless Communications & Mobile Computing Conference (IWCMC),"22 Jul 2019","2019","","","1890","1894","This paper presents a novel scheme to construct a large class of high-rate low-density parity-check (LDPC) codes based on dual-diagonal matrix (DDM). After estimating the feasible sizes of the submatrices, we introduce two principles and two important parameters (interval and increment), based on which the parity-check matrices (PCMs) with 4-cycle free are constructed successfully. The designed PCMs can be used to generate high performance LDPC codes. Experiments confirm that the proposed scheme has better performance in waterfall and error floor region than the advanced LDPC coding methods. Our method can construct a large number of PCMs of similar decoding performance, which increases reliability and security during high speed communication.","2376-6506","978-1-5386-7747-6","10.1109/IWCMC.2019.8766677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8766677","channel coding;5G;LDPC code;parity-check matrix;interval;increment","Parity check codes;Phase change materials;Bit error rate;Channel coding;Reliability;Decoding","","","","9","IEEE","22 Jul 2019","24-28 June 2019","24-28 June 2019","IEEE","IEEE Conferences"
"A Simplified Application of Ordered Statistics Decoding to Single Parity Check Product Codes","R. Garello; G. Verardo","Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy",2019 AEIT International Annual Conference (AEIT),"7 Nov 2019","2019","","","1","6","In this paper we consider Ordered Statistics Decoding and we discuss some ideas aiming to reduce its complexity. As a case study, we focus on Single Parity Check Product Codes. First, we investigate how to simplify the construction of a reliable basis by exploiting the code structure. Then, we consider the iterative application of Soft-Input Soft-Output Ordered Statistics Decoding with small order to lower-dimensional subcodes. Results show that these simplified algorithms, both stand-alone and iterative, are still able to approach Maximum Likelihood Decoding of Single Parity Check Product Codes.","","978-8-8872-3745-0","10.23919/AEIT.2019.8893385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8893385","Single Parity Check Product Codes;Ordered Statistics Decoding;Iterative Decoding","Reliability;Product codes;Maximum likelihood decoding;Complexity theory;Iterative decoding;Generators","","2","","17","","7 Nov 2019","18-20 Sept. 2019","18-20 Sept. 2019","IEEE","IEEE Conferences"
"An Adaptation of Min-Sum Decoder for 5G Low-Density Parity-Check Codes","K. Le Trung; F. Ghaffari; D. Declercq","Faculty of Electrical and Electronics Engineering, Hochiminh City University of Technology, VNU-HCM, Vietnam; ETIS, UMR-8051, Université de Cergy-Pontoise, France; ETIS, UMR-8051, Université de Cergy-Pontoise, France",2019 IEEE International Symposium on Circuits and Systems (ISCAS),"1 May 2019","2019","","","1","5","This paper presents an adaptation of the Min-Sum decoders for the Low-Density Parity-Check (LDPC) used in the enhanced mobile broadband (eMBB) scenario in the 5th generation mobile networks (5G). Starting from the structure of the proposed LDPC codes for 5G where a significant part of the Variable Nodes (VNs) is with degree-1 and is sensitively to be erroneous in the traditional Offset Min-Sum decoder, we adapt the Min-Sum decoding principle to decode these 5G LDPC codes, targeting to improve the error correction performance. The proposed decoder, named Adapted Min-Sum (AMS), processes the core and the extension parts of the code differently using different offset factors. By doing that, the error probability of degree-1 VN is significantly depressed. We show through the simulation performance that the proposed decoder, with small number of quantization bits, can even surpass the floating-point counterpart and approaches the performance of the Sum-Product decoder for several 5G LDPC code lengths and code rates, with negligible additional complexity.","2158-1525","978-1-7281-0397-6","10.1109/ISCAS.2019.8702344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8702344","","Decoding;Iterative decoding;5G mobile communication;Complexity theory;Error correction codes;Error probability","","14","","10","IEEE","1 May 2019","26-29 May 2019","26-29 May 2019","IEEE","IEEE Conferences"
"A new class of parity-check concatenated polar codes using belief propagation decoding","I. Kim; H. -Y. Song","School of Electrical & Electronic Engineering, Yonsei University, Seoul, South Korea; School of Electrical & Electronic Engineering, Yonsei University, Seoul, South Korea",2019 Ninth International Workshop on Signal Design and its Applications in Communications (IWSDA),"23 Jan 2020","2019","","","1","3","In this paper, we propose a construction of parity-check equations for Low Density Parity-Check (LDPC) based Parity-Check Concatenated (PCC) polar codes in order to (i) increase the minimum Hamming weight and (ii) correct some errors using belief propagation decoding. We simulate some experiment to show that the proposed LDPC base PCC polar codes have coding gain in the sense of block error rate compared with existing PCC polar codes.","2150-3699","978-1-7281-1669-3","10.1109/IWSDA46143.2019.8966111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8966111","","Polar codes;Decoding;Parity check codes;Mathematical model;Hamming weight;Belief propagation;Error analysis","","","","9","IEEE","23 Jan 2020","20-24 Oct. 2019","20-24 Oct. 2019","IEEE","IEEE Conferences"
"Density Evolution of the Bit-Flipping Decoding Algorithm of Regular Low-Density Parity-Check Codes","M. Kim; J. Ha","School of Electrical Engineering KAIST, Daejeon, Korea; School of Electrical Engineering KAIST, Daejeon, Korea",2019 International Conference on Information and Communication Technology Convergence (ICTC),"27 Dec 2019","2019","","","143","146","In this paper, we develop the density evolution of bit-flipping algorithm (BFA) for regular low-density parity-check (LDPC) codes and analyze the evolution of probability density for the bit-decision error. In contrast to the sum-product algorithm (SPA) and min-sum algorithm (MSA), the density evolution for BFA has remained untouched, which motivates this work. In the developed density evolution for BFA, we first introduce a state variable which is a function of bit-decision result and the flipping function value at each iteration. Then, the state probability is derived, with which the density of bit-decision error is obtained. To confirm the derivations, we design regular LDPC codes and compare the empirical evaluations of bit-error rates and the derived probability of bit-decision errors.","2162-1233","978-1-7281-0893-3","10.1109/ICTC46691.2019.8939981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939981","LDPC code;bit-flipping algorithm;flipping function;density evolution","","","1","","6","IEEE","27 Dec 2019","16-18 Oct. 2019","16-18 Oct. 2019","IEEE","IEEE Conferences"
"Multidimensional Cross Parity Check Codes as a Promising Solution to CubeSat Low Data Rate Downlinks","I. Vertat; L. Dudacek","Faculty of Electrical Engineering, University of West Bohemia, Pilsen, Czech Republic; Faculty of Electrical Engineering, University of West Bohemia, Pilsen, Czech Republic",2019 International Conference on Applied Electronics (AE),"14 Oct 2019","2019","","","1","5","Simple cross parity check codes have been well known for decades in the areas of magnetic recording and radiation-hardened memory in space applications. However, the computational power requirements of higher dimensional cross codes mean that priority has been given to different forward error correction methods, with the result that cross parity check codes have not become sufficiently generalized to include a higher number of dimensions. In the last two decades, the focus has mainly been on Reed-Solomon codes, Hamming codes, BCH codes, convolutional codes and turbo codes. In this paper, the issues behind generalized multidimensional parity check codes are explored again in relation to current main-stream interest by covering parity check codes in the form of low-density parity checks. I will put forward a new solution to the multidimensional parity check code decoding process for low data rate downlinks in CubeSat satellites. I propose that the high computational power of software-defined radio can be utilized for iterative decoding of CubeSat satellite transmissions in ground control segments, ensuring that onboard multidimensional parity encoders are as simple to use as possible.","1803-7232","978-8-0261-0812-2","10.23919/AE.2019.8867037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8867037","forward error correction code;cross parity check code, multidimensional parity check code;product code;iterative decoding;CubeSat","Iterative decoding;Bit error rate;CubeSat;Forward error correction;Satellite broadcasting;Decoding","","7","","11","","14 Oct 2019","10-11 Sept. 2019","10-11 Sept. 2019","IEEE","IEEE Conferences"
"Experimental Research on Low Density Parity Check Code (LDPC) for Maritime Navigation Digital Systems","X. Wang; J. Liu; Z. Liu","Hubei Key Laboratory of Inland Shipping Technology, Wuhan University of Technology, Wuhan, China; Hubei Key Laboratory of Inland Shipping Technology, Wuhan University of Technology, Wuhan, China; Hubei Key Laboratory of Inland Shipping Technology, Wuhan University of Technology, Wuhan, China",2019 5th International Conference on Transportation Information and Safety (ICTIS),"28 Oct 2019","2019","","","1268","1275","The maritime navigation digital system proposed in this paper uses the Orthogonal Frequency Division Multiplexing (OFDM) modulation method instead of the original Frequency Shift Keying (FSK) modulation method to increase the capability of the maritime security department to broadcast information by 150 times. The key is to encode the matrix digital structure with a new Low Density Parity Check (LDPC) code. In this paper, digital information is encoded by introducing an LDPC code encoding matrix digital structure. A test platform was set up in the Yangtze River estuary in China, and it was verified that the new LDPC encoding method has strong digital transmission capability, and its system information transmission capability can reach more than 150 times that of the traditional Narrow Band Direct Printed (NBDP) telegraph transmission.","","978-1-7281-0489-8","10.1109/ICTIS.2019.8883760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8883760","maritime navigation digital system;orthogonal frequency division multiplexing;low density parity check;frequency shift keying","Navigation;Parity check codes;Digital systems;Safety;Digital video broadcasting;Channel coding","","","","17","IEEE","28 Oct 2019","14-17 July 2019","14-17 July 2019","IEEE","IEEE Conferences"
