"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"BER performance due to irregularity of row-weight distribution of the parity-check matrix in irregular LDPC codes for 10-gb/s optical signals","Jinhyun Youn; H. Jang; Kyoungsoo Kim; Jichai Jeong","Department of Radio Engineering, Korea University, Seoul, South Korea; Department of Radio Engineering, Korea University, Seoul, South Korea; Department of Radio Engineering, Korea University, Seoul, South Korea; Department of Radio Engineering, Korea University, Seoul, South Korea",Journal of Lightwave Technology,"12 Sep 2005","2005","23","9","2673","2680","Forward-error correction (FEC) coding is theoretically investigated to improve bit-error-rate (BER) performance in a 10-Gb/s optical transmission system using randomly irregular low-density parity-check (LDPC) codes, regular LDPC codes, and the Reed-Solomon (RS) (255,239) code as a comparison. The irregular LDPC codes has different row-weight variances of a parity-check matrix from 10.9 to 18.8 and a row-weight mean of 60. Simulation is carried out under various conditions including the impairment factors such as dispersion, polarization-mode dispersion (PMD), and fiber nonlinearities. Results suggest that the irregular LDPC code with a low row-weight variance (=10.9) generally has better performance for the most impairment factors except for the factor of dispersion. On the other hand, for the factor of dispersion the irregular LDPC code performs better with a high row-weight variance (=18.8). A specific LDPC code can overcome the impairment limits in a deployed link.","1558-2213","","10.1109/JLT.2005.853153","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1506843","Belief-propagation algorithm;block codes;forward-error correction (FEC);graph girth;iterative decoding;low-density parity-check (LDPC) codes;optical communications;sum–product algorithm (SPA)","Parity check codes;Bit error rate;Forward error correction;Iterative decoding;Degradation;AWGN;Polarization mode dispersion;Optical fiber polarization;Iterative algorithms;Optical fiber communication","","6","4","25","IEEE","12 Sep 2005","Sept. 2005","","IEEE","IEEE Journals"
"Cross-Layer optimization for LDPC-coded multirate multiuser systems with QoS constraints","Kai Li; Xiaodong Wang","Department of Electrical Engineering, Columbia University, New York, NY, USA; Department of Electrical Engineering, Columbia University, New York, NY, USA",IEEE Transactions on Signal Processing,"19 Jun 2006","2006","54","7","2567","2578","In this paper, we propose a new multirate multiple-access wireless system implemented by variable spreading gain and chip-level random interleaving. The receiver employs a flexible chip-level iterative multiuser detection scheme where the variable spreading gain affects only the despreading parameters. Optimization across the physical and network layers in the uplink of such a system is treated. It is assumed that each user employs an low-density parity-check (LDPC) code to protect its data. At the physical layer, the quality of service (QoS) requirement is specified in terms of the target bit error rate (BER) of each user. Optimal user transmit powers are dynamically adjusted according to the current system load and the corresponding rate requirements. At the network layer, the QoS requirements include the call blocking probabilities, call connection delays, packet congestion probabilities and packet loss rates. To maximize the average revenue of the network subject to both call-level and packet-level QoS constraints, a multicriterion reinforcement learning (MCRL)-based adaptive call admission control (CAC) method is proposed that can easily handle multiple average QoS requirements. Unlike existing model-based approaches, the MCRL-based technique does not require the explicit knowledge of the state transition probabilities to derive the optimal policy. This feature is important when the number of states is so large that model-based optimization algorithms become infeasible, which is typically the case for a large integrated service network supporting a number of different service types","1941-0476","","10.1109/TSP.2006.874371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1643896","Admission control;cross-layer optimization;iterative multiuser detection;low-density parity-check (LDPC) code;multicriterion reinforcement learning;multirate;power allocation;quality of service (QoS)","Constraint optimization;Quality of service;Gain;Parity check codes;Bit error rate;Interleaved codes;Multiuser detection;Power system protection;Physical layer;Learning","","5","","28","IEEE","19 Jun 2006","July 2006","","IEEE","IEEE Journals"
"A new LDPC decoding algorithm aided by segmented cyclic redundancy checks for magnetic recording channels","Yeong-Hyeon Kwon; Mi-Kyung Oh; Dong-Jo Park","Department of Electrical Engineering and Computer Science, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical Engineering and Computer Science, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical Engineering and Computer Science, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",IEEE Transactions on Magnetics,"11 Jul 2005","2005","41","7","2318","2320","We introduce a new low-density parity-check (LDPC) decoding algorithm that exploits the cyclic redundancy check (CRC) information of data segments. By using the error detection property of the CRC, we can successively decode data segments of a codeword corrupted by random errors and erasures. The key idea is that the messages from the variable nodes with correct checksum are fixed to deterministic log likelihood ratio values during LDPC iterative decoding. This approach improves the decoding speed and codeword error rate without significant modification of the LDPC decoding structure. Moreover, the CRC is also used for an early stopping criterion of LDPC decoding. Simulation results verify our claims.","1941-0069","","10.1109/TMAG.2005.851861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1463295","Cyclic redundancy check (CRC);low-density parity-check (LDPC);magnetic recording channel (MRC);packet segmentation;stopping criterion","Parity check codes;Cyclic redundancy check;Magnetic recording;Iterative decoding;Computer errors;Phase change materials;Error probability;Error analysis;Block codes;Sparse matrices","","11","1","10","IEEE","11 Jul 2005","July 2005","","IEEE","IEEE Journals"
"Concatenating a Structured LDPC Code and a Constrained Code to Preserve Soft-Decoding, Structure, and Burst Correction","Y. Han; W. E. Ryan","Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA",IEEE Transactions on Magnetics,"25 Sep 2006","2006","42","10","2558","2560","In this paper, we propose a simple method to concatenate a structured low-density parity-check (LDPC) code and a high rate constrained code such that three goals are achieved simultaneously: 1) soft information is available to the LDPC decoder; 2) the structure of the LDPC code is retained after concatenation to facilitate hardware implementation; and 3) the system has the ability to correct long erasure bursts. We consider both a runlength-limited code and a dc-free runlength-limited code. For the RLL case, we use a technique we call parity insertion. For the dc-free case, we apply polarity flipping to a subset of the LDPC code parity bits","1941-0069","","10.1109/TMAG.2006.880465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1704363","DC-free;low-density parity-check (LDPC);parity-insertion;reverse concatenation;run-length-limited (RLL)","Parity check codes;Decoding;Encoding;Hardware;Timing;Random sequences","","10","","9","IEEE","25 Sep 2006","Oct. 2006","","IEEE","IEEE Journals"
"Irregular and regular LDPC codes with high spectrum efficiency modulation in image transmission over fading channel","M. Piming; Y. Dongfengs","School of Information Science and Engineering, Shandong University, Jinan 250100, P. R. China; School of Information Science and Engineering, Shandong University, Jinan 250100, P. R. China",Journal of Systems Engineering and Electronics,"17 Jan 2012","2005","16","1","26","30","If the degree distribution is chosen carefully, the irregular low-density parity-check (LDPC) codes can outperform the regular ones. An image transmission system is proposed by combining regular and irregular LDPC codes with 16QAM/64QAM modulation to improve both efficiency and reliability. Simulaton results show that LDPC codes are good coding schemes over fading channel in image communication with lower system complexity. More over, irregular codes can obtain a code gain of about 0.7 dB compared with regular ones when BER is 10−4. So the irregular LDPC codes are more suitable for image transmission than the regular codes.","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071099","irregular low density parity-check (LDPC) codes;degree distribution;image transmission;high spectrum efficiency modulation","Parity check codes;Bit error rate;Modulation;Image communication;PSNR;Decoding","","","","","","17 Jan 2012","March 2005","","BIAI","BIAI Journals"
"Unequal Error Protection Using Partially Regular LDPC Codes","N. Rahnavard; H. Pishro-Nik; F. Fekri","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",IEEE Transactions on Communications,"19 Mar 2007","2007","55","3","387","391","In this paper, we propose a scheme to construct low-density parity-check (LDPC) codes that are suitable for unequal error protection (UEP). We derive density evolution (DE) formulas for the proposed unequal error protecting LDPC ensembles over the binary erasure channel (BEC). Using the DE formulas, we optimize the codes. For the finite-length cases, we compare our codes with some other LDPC codes, the time-sharing method, and a previous work on UEP using LDPC codes. Simulation results indicate the superiority of the proposed design methodology for UEP","1558-0857","","10.1109/TCOMM.2007.892436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4133006","Low-density parity-check (LDPC) codes;unequal density evolution (UDE);unequal error protection (UEP)","Error correction codes;Parity check codes;Time sharing computer systems;Design methodology;Optical fiber networks;Protection;Bit error rate;Payloads;Protocols;Spread spectrum communication","","66","1","11","IEEE","19 Mar 2007","March 2007","","IEEE","IEEE Journals"
"Does the Performance of LDPC Codes Depend on the Channel?","M. Franceschini; G. Ferrari; R. Raheli","Dipartimento di Ingegneria dell' Informazione, University of Parma, Parma, Italy; Dipartimento di Ingegneria dell' Informazione, University of Parma, Parma, Italy; Dipartimento di Ingegneria dell' Informazione, University of Parma, Parma, Italy",IEEE Transactions on Communications,"11 Dec 2006","2006","54","12","2129","2132","In this letter, we discuss the performance of low-density parity-check (LDPC) codes on memoryless channels. Using a recently proposed analysis technique based on extrinsic information transfer (EXIT) charts, we present an interpretation of the known fact that the bit-error rate (BER) performance of an ensemble of LDPC codes shows little dependence on the specific memoryless channel. This result has been partially observed in the literature for symmetric channels and is here extended to asymmetric channels. We conjecture and demonstrate that the performance of an ensemble of LDPC codes depends primarily and solely on the mutual information (MI) between the input and the output of the channel. As a validation of this conjecture, we compare the performance of a few LDPC codes with various rates for five representative memoryless (both symmetric and asymmetric) channels, obtaining results in excellent agreement with the EXIT chart-based prediction","1558-0857","","10.1109/TCOMM.2006.885042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4026721","Extrinsic information transfer (EXIT) charts;iterative decoding;low-density parity-check (LDPC) codes;memoryless channel","Parity check codes;Memoryless systems;Bit error rate;Iterative decoding;Information analysis;Performance analysis;Mutual information;Convergence;AWGN channels;Additive white noise","","62","4","19","IEEE","11 Dec 2006","Dec. 2006","","IEEE","IEEE Journals"
"Nonbinary LDPC codes for optical communication systems","I. B. Djordjevic; B. Vasic","Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA",IEEE Photonics Technology Letters,"26 Sep 2005","2005","17","10","2224","2226","We propose a class of moderate-length nonbinary low-density parity-check (LDPC) codes for long-haul high-speed optical transmission systems. In particular, we present an LDPC code with 12.59% redundancy that achieves a 9.9-dB coding gain at a bit-error rate of 10/sup -10/. A similar coding gain is obtained for a long nonbinary LDPC code with a redundancy of only 6.7%.","1941-0174","","10.1109/LPT.2005.856337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1512327","Forward-error correction (FEC);low-density parity-check (LDPC) codes;optical communications","Parity check codes;Optical fiber communication;Bit error rate;Optical transmitters;Code standards;Communication standards;AWGN;Sparse matrices;High speed optical techniques;Galois fields","","53","1","16","IEEE","26 Sep 2005","Oct. 2005","","IEEE","IEEE Journals"
"Decoding Behavior Study of LDPC Codes Under a Realistic Magnetic Recording Channel Model","X. Hu; B. V. K. V. Kumar; L. Sun; J. Xie","Data Storage System Center, Carnegie Mellon University, Pittsburgh, PA, USA; Data Storage System Center, Carnegie Mellon University, Pittsburgh, PA, USA; Marvell Systems, Longmont, CO, USA; Marvell Systems, Longmont, CO, USA",IEEE Transactions on Magnetics,"25 Sep 2006","2006","42","10","2606","2608","Low-density parity check (LDPC) codes have shown near-capacity performance in additive white Gaussian noise (AWGN) channels. However, in magnetic recording systems, the readback signals suffer from various impairments (namely, transition noise, nonlinear transition shift, and partial erasure) in addition to AWGN. In this paper, we describe an FPGA-based advanced magnetic recording channel simulator (that includes these impairments) and an LDPC coding system. The error correcting performances of LDPC codes in the presence of such realistic impairments are investigated down to bit error rate (BER) of 10-11 and frame error rate (FER) of 10-8","1941-0069","","10.1109/TMAG.2006.878652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1704379","EPR4;FPGA;LDPC code;magnetic recording;nonlinear transition shift;partial erasure","Decoding;Parity check codes;Magnetic recording;AWGN;Additive white noise;Bit error rate;Gaussian noise;Magnetic noise;Error correction codes;Error analysis","","10","6","10","IEEE","25 Sep 2006","Oct. 2006","","IEEE","IEEE Journals"
"Irregular LDPC codes as concatenation regular LDPC codes","M. Fossorier; N. Miladinovic","Department of Electrical Engineering, University of Hawai, Honolulu, HI, USA; Department of Electrical Engineering, University of Hawai, Honolulu, HI, USA",IEEE Communications Letters,"11 Jul 2005","2005","9","7","628","630","In this letter, the construction of irregular LDPC codes obtained by concatenating regular ones is considered. These codes are analyzed for the binary symmetric channel (BSC). It is shown via proper distribution evolution that such concatenated codes have in general a threshold value weaker (but not necessarily much different) than their unconstrained counterparts for the BSC. On the other hand, they can offer advantages in term of convergence and error performance for lengths of practical interest and long enough to validate the degree distribution selection.","1558-2558","","10.1109/LCOMM.2005.1461686","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1461686","","Parity check codes;Performance analysis;Error correction;Iterative decoding;Concatenated codes;Convergence;Symmetric matrices;Protection;Bipartite graph;Error correction codes","","8","","6","IEEE","11 Jul 2005","July 2005","","IEEE","IEEE Journals"
