"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance of power efficient LDPC coded OFDM over AWGN channel","M. Mishra; S. K. Patra; A. K. Turuk","Department of Electronics and Communication, National Institute of Technology, Rourkela, India; Department of Electronics and Communication, National Institute of Technology, Rourkela, India; Department of Computer Science Engineering, National Institute of Technology, Rourkela, India",2012 1st International Conference on Recent Advances in Information Technology (RAIT),"7 May 2012","2012","","","185","191","OFDM with Quadrature amplitude modulation (QAM) technique can be used for high speed optical applications. As the order of modulation increases, the bit error rate (BER) increases. Forward Error correction (FEC) coding like LDPC coding is generally used to Improve BER performance. LDPC provides large minimum distance and also the power efficiency of the LDPC code increases significantly with the code length. Here we have given a theoretical review on the design of encoder and decoder for the Block codes followed by the fundamentals of various modified Block codes. Finally using a long Irregular LDPC code, it is shown that LDPC coded OFDM provides very low bit error rate compared to OFDM without coding case with a gain in transmitter power and thus making the link power efficient.","","978-1-4577-0697-4","10.1109/RAIT.2012.6194503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6194503","orthogonal frequency division multiplexing (OFDM);Block Codes;Turbo codes;Low density parity check coding (LDPC);Additive White Gaussian Noise (AWGN) channel","OFDM;Artificial intelligence;Quadrature amplitude modulation;Decoding;Encoding;Parity check codes","","1","","11","IEEE","7 May 2012","15-17 March 2012","15-17 March 2012","IEEE","IEEE Conferences"
"Design and research of improved algorithm decoder of LDPC code","Q. -g. Meng; T. -y. Liu","College of information and communication Engineering, Heilongjiang Institute of Technology, Harbin, China, 150001; Human Resources Department, Heilongjiang Province Higher People's Court, Harbin, China, 150001","Proceedings of 2012 International Conference on Measurement, Information and Control","20 Aug 2012","2012","1","","469","473","Through researching the structural characteristics of LDPC parity matrix and algorithm data flow features of LDPC code, an improved type of algorithm decoder of LDPC code is designed in this paper. The decoder includes expandable storage array, exquisite address-controlling unit and powerful sequential state-controlling machine. It possesses the advantages of expanding the decoding code length flexibly and lower complexity for hardware realizing and higher hardware resource utilization rate. After constructing communication system and testing the performance of hardware decoder, the results showed that the performance of the decoder and the theory simulation value can fit each other perfectly. The correctness of the design is proved. The decoder which is designed in this paper can provide valuable reference for the development of general chips for LDPC decoder.","","978-1-4577-1604-1","10.1109/MIC.2012.6273344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6273344","communication technology;LDPC code;serial decoding;normalized BP_Based","Algorithm design and analysis;Manganese;Parity check codes;Telecommunications","","","","10","IEEE","20 Aug 2012","18-20 May 2012","18-20 May 2012","IEEE","IEEE Conferences"
"Binary diversity for non-binary LDPC codes over the Rayleigh channel","M. Gorgoglione; V. Savin; D. Declercq","CEA-LETI, Grenoble, France; CEA-LETI, Grenoble, France; ETIS, CNRS, ENSEA University Cergy-Pontoise, Cergy-Pontoise, France",2012 IEEE Wireless Communications and Networking Conference (WCNC),"11 Jun 2012","2012","","","158","162","In this paper we analyze the performance of several bit-interleaving strategies applied to Non-Binary Low-Density Parity-Check (LDPC) codes over the Rayleigh fading channel. The technique of bit-interleaving used over fading channel introduces diversity which could provide important gains in terms of frame error probability and detection. This paper demonstrates the importance of the way of implementing the bit-interleaving, and proposes a design of an optimized bit-interleaver inspired from the Progressive Edge Growth algorithm. This optimization algorithm depends on the topological structure of a given LDPC code and can also be applied to any degree distribution and code realization. In particular, we focus on non-binary LDPC codes based on graph with constant symbol-node connection dv = 2. These regular (2, dc)-NB-LDPC codes demonstrate best performance, thanks to their large girths and improved decoding thresholds growing with the order of Finite Field. Simulations show excellent results of the proposed interleaving technique compared to the random interleaver as well as to the system without interleaver.","1558-2612","978-1-4673-0437-5","10.1109/WCNC.2012.6214035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6214035","Non-binary LDPC codes;bit-interleaver;Rayleigh fading channel;Tanner Graph","Parity check codes;Decoding;Algorithm design and analysis;Error analysis;Modulation;Rayleigh channels","","2","","13","IEEE","11 Jun 2012","1-4 April 2012","1-4 April 2012","IEEE","IEEE Conferences"
"A digital audio broadcasting system using short length QC-LDPC","Jilong Li; Na Di; Peng Gao; Guofang Sheng; Zhiyong Wu","Wireless Technology Institute, Academy of Broadcasting Science, Beijing, China; Wireless Technology Institute, Academy of Broadcasting Science, Beijing, China; Wireless Technology Institute, Academy of Broadcasting Science, Beijing, China; Wireless Technology Institute, Academy of Broadcasting Science, Beijing, China; Wireless Technology Institute, Academy of Broadcasting Science, Beijing, China",2012 IEEE 14th International Conference on Communication Technology,"2 May 2013","2012","","","1057","1061","This paper presents a system designed for digital audio broadcasting. Short length Quasi Cyclic Low-density parity-check (QC-LDPC) codes is constructed and used in the designed broadcasting system. EXIT chart analysis proves that the QC-LDPC converges fast. In contrast to convolutional code, the LDPC code has no more computation operations and achieves better error performance in simulation. Short length QC-LDPC is an appropriate selection for audio broadcasting system.","","978-1-4673-2101-3","10.1109/ICCT.2012.6511352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6511352","QC-LDPC;short length;audio broadcasting","","","1","","12","IEEE","2 May 2013","9-11 Nov. 2012","9-11 Nov. 2012","IEEE","IEEE Conferences"
"Design of irregular LDPC codes for nonparametric channels","W. Proß; M. Otesteanu; F. Quint","Universitatea Politehnica din Timisoara, Timisoara, RO; Faculty of Electronics and Telecommunications, Politehnica University of Timisoara, Romania; Faculty of Electrical Engineering and Information Technology, University of Applied Sciences Karlsruhe, Germany",2012 10th International Symposium on Electronics and Telecommunications,"10 Jan 2013","2012","","","135","138","In this paper we propose a design-method for irregular LDPC codes in the context of channels, that can not sufficiently be described with the known parametric channel-models. We introduce a very flexible histogram-based channel-model. Furthermore a design-method based on the downhill simplex optimization is explained for the design of irregular LDPC codes in the context of histogram-based channel-models. We also propose an extension for soft-decision based LDPC decoders and explain the simulation of LDPC codes considering histogram-based channels-models. Following results based on a 2-state Markov-model prove the effectiveness of our design-method, the description of the channel and the decoding based on histograms.","","978-1-4673-1176-2","10.1109/ISETC.2012.6408080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6408080","Irregular LDPC codes;nonparametric channels","Parity check codes;Histograms;Decoding;Phase change materials;Optimization;Context;Equations","","","","8","IEEE","10 Jan 2013","15-16 Nov. 2012","15-16 Nov. 2012","IEEE","IEEE Conferences"
"Design of LDPC codes for non-contiguous OFDM-based communication systems","L. Li; D. Qu; T. Jiang; J. Ding","Wuhan National Laboratory for Optoelectronics, Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China",2012 IEEE International Conference on Communications (ICC),"29 Nov 2012","2012","","","4712","4716","For non-contiguous OFDM (NC-OFDM) based communication systems, especially NC-OFDM-based cognitive ratio (CR) systems, one of critical challenges is to establish spectrum synchronization between the transmitter and receiver before data transmission. In [5], an a posterior probability (APP) detection algorithm has been proposed for the receiver to detect the subchannels occupied by the transmitter (active subchannels). However, the encoding scheme adopted in [5] is a concatenation of a convolutional coder and a low rate repetition coder so that the system code rate is only 1/4 when half of the subcarriers are active. In this paper, we consider using low density parity-check (LDPC) codes to improve the system data transmission rate. Furthermore, with the channel model a of NC-OFDM-based communication system, we employ density evolution algorithm to obtain good degree distribution pairs and adopt a modified progressive edge-growth (PEG) algorithm to construct the parity-check matrix for the LDPC code. Simulation results show that our optimized LDPC code for NC-OFDM-based communication systems could obtain satisfactory error performance at a high data transmission rate (system code rate of 1/2).","1938-1883","978-1-4577-2053-6","10.1109/ICC.2012.6363932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6363932","LDPC;NC-OFDM;density evolution;progressive edge-growth","Parity check codes;Synchronization;Receivers;Communication systems;Transmitters;Fading;Channel models","","2","1","10","IEEE","29 Nov 2012","10-15 June 2012","10-15 June 2012","IEEE","IEEE Conferences"
"Memory efficient column-layered decoder design for non-binary LDPC codes","K. He; J. Sha; Z. Wang","School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; Broadcom Corporation, Irvine, CA, USA",2012 IEEE International Symposium on Circuits and Systems (ISCAS),"20 Aug 2012","2012","","","2613","2616","Low-density parity-check (LDPC) codes constructed over the Galois field GF(q) (q>;2), which are also called non-binary LDPC codes, are an extension of binary LDPC codes with significantly better performance. In this paper, an efficient column-layered decoding algorithm, which can reduce the message memory as well as the average number of iterations dramatically, is proposed for min-max decoding. In addition, a non-uniform quantization scheme is developed for reducing the word length while achieving similar performances compared to a conventional quantization scheme. Meanwhile, the corresponding decoder architecture is also proposed.","2158-1525","978-1-4673-0219-7","10.1109/ISCAS.2012.6271841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6271841","Non-binary low-density parity-check (NB-LDPC) codes;min-max;column-layer;non-uniform quantization;decoder architecture","Decoding;Quantization;Iterative decoding;Memory management;Algorithm design and analysis","","1","","8","IEEE","20 Aug 2012","20-23 May 2012","20-23 May 2012","IEEE","IEEE Conferences"
"Efficient EMS decoding for non-binary LDPC codes","Leixin Zhou; J. Sha; Z. Wang","Institute of VLSI Design, Nanjing University, Nanjing, People's Republic of China; Institute of VLSI Design, Nanjing University, Nanjing, People's Republic of China; Broadcom Corporation, Irvine, CA, USA",2012 International SoC Design Conference (ISOCC),"10 Jan 2013","2012","","","339","342","Non-binary low-density parity-check (NB-LDPC) codes are an extension of binary LDPC codes with significantly better performance when the code length is moderate. Previously, forward-backward schemes are used to implement check node processing, which need large memory. In this paper, a novel approach is proposed for EMS NB-LDPC decoding. Compared to EMS decoding algorithm, the message memory and the average number of iterations have been reduced. Also, the overall decoder architecture is proposed.","","978-1-4673-2990-3","10.1109/ISOCC.2012.6407110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6407110","low-density parity-check (LDPC) codes;EMS decoding;non-binary;VLSI design","Decoding;Iterative decoding;Computer architecture;Capacitance-voltage characteristics;Algorithm design and analysis;Complexity theory","","","","15","IEEE","10 Jan 2013","4-7 Nov. 2012","4-7 Nov. 2012","IEEE","IEEE Conferences"
"Construction of QC-LDPC codes with girth larger than eight based on GPU","Y. He; J. Yang","College of Information Engineering, Shenzhen University, Shenzhen, China; College of Information Engineering, Shenzhen University, Shenzhen, China",2012 International Conference on Wireless Communications and Signal Processing (WCSP),"20 Jun 2013","2012","","","1","6","Based on the necessary and sufficient conditions for increasing girth, a shortened cycle elimination algorithm to construct Quasi-Cyclic Low-Density Parity-Check (QC-LDPC) codes with large girth based on the Graphic Processing Unit (GPU) is presented. Firstly, we propose a cycle statistics algorithm based on GPU to search for the elements of base matrix that satisfies the no-cycle conditions. If the search process fails to find qualified elements, we delete the corresponding column in which this element is located in order to make the algorithm converge. And then, we apply GPU to construct QC-LDPC codes and get base matrices of QC-LDPC codes with girth larger than eight.","","978-1-4673-5831-6","10.1109/WCSP.2012.6542860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6542860","QC-LDPC;girth;Graphic Processing Unit (GPU);Compute Unified Device Architecture (CUDA)","","","","","9","IEEE","20 Jun 2013","25-27 Oct. 2012","25-27 Oct. 2012","IEEE","IEEE Conferences"
"Performance analysis of cooperative LDPC coding for wireless network","T. Chowdhury; Asaduzzaman","Department of Computer Science & Engineering, Chittagong University of Engineering & Technology, Chittagong, Bangladesh; Department of Computer Science & Engineering, Chittagong University of Engineering & Technology, Chittagong, Bangladesh",2012 IEEE International Conference on Advanced Networks and Telecommunciations Systems (ANTS),"6 Jun 2013","2012","","","137","140","Cooperative communication represents a way of achieving diversity in wireless network. Cooperative coding is a channel code that exploits user cooperation gains. In this paper we present LDPC codes that have the capability of providing full cooperation diversity, while achieving maximum possible diversity gain and coding gain. We analyze the performance of cooperative communication with LDPC codes over noncooperative or direct communication in Rayleigh fading channel. A traditional three node model is developed to analyze the performance where relay helps to do the cooperative communication. We illustrate that cooperative LDPC codes offers more than 3 dB gain over direct transmission in the high SNR region for MPSK and MQAM modulation even when the inter-user channel is noisy.","2153-1676","978-1-4673-5132-4","10.1109/ANTS.2012.6524244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6524244","Cooperative Communication;reliability metrics;relay;LDPC code;Rayleigh Fading","Parity check codes;Relays;Cooperative communication;Encoding;Rayleigh channels","","","","12","IEEE","6 Jun 2013","16-19 Dec. 2012","16-19 Dec. 2012","IEEE","IEEE Conferences"
